# id ra dec r_kpc L_Ha DIG category I0 Amp sig alpha R2 size_pc EBV EBV_err log_NII6583_Ha log_NII6583_Ha_err log_NII6583_Ha_SNRc log_SII6716_6731_Ha log_SII6716_6731_Ha_err log_SII6716_6731_Ha_SNRc log_SII6716_6731_NII6583 log_SII6716_6731_NII6583_err log_SII6716_6731_NII6583_SNRc log_OIII5007_Hb log_OIII5007_Hb_err log_OIII5007_Hb_SNRc log_OII3727_Hb log_OII3727_Hb_err log_OII3727_Hb_SNRc log_OII3727_OIII5007_Hb log_OII3727_OIII5007_Hb_err log_OII3727_OIII5007_Hb_SNRc log_OIII5007_OII3727 log_OIII5007_OII3727_err log_OIII5007_OII3727_SNRc log_OIII5007_NII6583 log_OIII5007_NII6583_err log_OIII5007_NII6583_SNRc log_OII3727_NII6583 log_OII3727_NII6583_err log_OII3727_NII6583_SNRc SII6716_SII6731 SII6716_SII6731_err SII6716_SII6731_SNRc
1.0 24.246933 15.789415 12.74702734375 6.09590653965618e+35 0.0 4.0 0.0 0.0 60.0 0.5 0.0 76.0 0.0 0.4573440032443491 -0.17901407602525907 2.775265580532496 1.6009364597719418 -0.08498634119924947 4.82582642198821 1.6009364597719418 0.0940277348260096 60.9574867782595 1.2670252103949404 0.10289755884395924 1.1795787508238413 3.656522404766026 1.2820111767432545 19.431408062916177 3.038584431049028 1.309851617877037 20.61098681374002 3.656522404766026 -1.1791136178992954 0.059463018547219956 3.656522404766026 0.33353091414747205 51.170556523811605 3.656522404766026 1.5126445320467674 808.0960428958747 3.038584431049028 0.8564001325964553 4.112900086346206 0.6817569790246516
2.0 24.220546 15.721139 12.4905390625 6.010268265567208e+35 0.0 4.0 0.0 0.0 60.0 0.5 0.0 76.0 0.9194069261703696 0.059730766174335204 -0.1826002931561463 2.751693091014781 1.6011579950994106 -0.11349942453546233 4.519659657109486 1.6011579950994106 0.06910086862068399 57.59898689860076 1.2666495658504915 0.7868106784074183 -0.31955871170873174 2.7120555604472107 2.5018683911665915 -5.474750922350495 2.3853548345253888 2.510158778296035 -5.794309634059289 2.7120555604472107 -1.7150577127591735 0.02614762696199974 2.7120555604472107 0.513077644741734 83.43246175551114 2.7120555604472107 2.2281353575009075 4495.016651555329 2.3853548345253888 0.8621176764486017 4.131488855461313 0.6813736156354968
3.0 24.2187 15.721084 12.4087109375 1.0531873481346234e+36 0.0 3.0 2.2800624067928143e-18 2.220446049250313e-16 71.38938626872498 0.49660887803728854 0.06697282909163811 90.0 0.0 0.2928441846564418 -0.18057817894506936 2.7516248377077286 1.6052434771775155 -0.08899836391464928 4.779076821360093 1.6052434771775155 0.09157981503042006 61.95975069853734 1.2587300954846676 0.14448642130661324 0.2351030465200734 15.4214484113728 0.14192025350641777 0.7147737876980949 11.266337761384666 0.4442352284456031 0.9498768342181685 15.4214484113728 0.0025661678001954675 0.7245501713521758 15.4214484113728 0.6865550022449763 97.43428501301932 15.4214484113728 0.683988834444781 127.05303764278956 2.624633742822808 0.8669001972136728 3.976418073290898 0.6734811039464063
4.0 24.139727 15.720242 12.1076298828125 7.870221514273287e+35 2.761503804314646e-19 1.0 1.9806883223415442e-18 2.220446049250313e-16 82.35681002483246 0.49958915475797816 0.05113776249314035 103.0 0.0 0.3045876681292138 -0.18056777163513557 2.751841781316495 1.6052066402730856 -0.08899304708220006 4.779432089715914 1.6052066402730856 0.09157472455293554 61.975438471817654 1.2586989143742777 -0.09080300767218548 0.22583719062999863 9.123922649141052 0.740322963069087 1.3308872912607184 9.445028782705053 0.8000861996005227 1.5567244818907167 9.445028782705053 -0.8311259707412725 0.040279120209127856 9.445028782705053 0.5729932044934749 80.46459115496941 7.233563887179034 1.4041191752347475 529.1882466362723 9.445028782705053 0.8668325422965067 3.9764651033399208 0.6734882459925424
5.0 24.140378 15.720732 12.8550869140625 9.98605044169193e+35 2.7598272126105777e-19 1.0 1.921577479174942e-18 4.440892098500626e-16 153.20470876458933 0.3643336279127597 0.18062409245035865 185.0 0.0 0.3327530218244189 -0.18047777240388388 2.753212966752135 1.604949393010958 -0.08874855173424674 4.782169561126303 1.604949393010958 0.09172922066963714 61.907725172724525 1.259224937661548 0.2696075470613946 0.5379954528404547 11.632735573371725 0.12599143058980272 0.9312849058064596 6.343850581488043 0.50473915230433 1.4692803586469148 11.632735573371725 0.14361611647159198 1.2567443656126462 11.632735573371725 0.8523031053268315 145.54301631011754 11.632735573371725 0.7086869888552396 139.23758892896586 2.3293441441619014 0.8661952525563588 3.9847598854958 0.6740004462687953
6.0 24.133012 15.720911 11.9007685546875 2.4129961242207816e+34 9.128615056342259e-19 1.0 8.601497482685111e-19 2.220446049250313e-16 189.9917090986204 0.5021212881725448 0.20673549547116413 227.0 0.0 0.141339472940524 -0.13429378952190907 2.987223185705103 1.5820244218224482 -0.07812377304861032 5.001980987071606 1.5820244218224482 0.05617001647329867 20.55533552841032 1.2730588783274095 0.5831908474881554 4.189153337124097 8.108198361986366 0.7455609794871991 8.083533121270579 3.1681289179254635 0.9729503083195241 12.272686458394674 8.108198361986366 -0.16237013199904374 0.44135502270990945 8.108198361986366 0.44069591160222676 20.218420513454376 8.108198361986366 0.6030660436012705 35.101360040241765 3.1681289179254635 0.7632095840568454 4.793278747093804 0.72133850414616
7.0 24.209745 15.722025 10.9711533203125 6.006984297733107e+31 9.169017642972037e-19 1.0 8.50863332051452e-19 2.220446049250313e-16 192.06883245955476 0.5021468178087506 0.10418516725155978 191.92503744952094 0.0 0.17547172526823424 -0.17622432142630212 2.8284471416195687 1.5912233613267233 -0.08099315186012862 4.9187441405422705 1.5912233613267233 0.09523116956617347 60.87824493115586 1.2706681138367772 -0.06518808598318447 1.2047749986410214 2.5640593250701365 0.680812566807309 5.9175561463619575 2.7567140446069756 0.7525006046687005 7.122331145002981 2.7567140446069756 -0.7460006527904933 0.23282046793032876 2.7567140446069756 -0.20872328389198966 16.930137825254203 2.1555563490920444 0.5372773688985036 87.57532202144613 2.7567140446069756 0.8380836451673706 4.255510888271445 0.6905337344869913
8.0 24.190564 15.721733 11.012580078125 1.158703759938847e+32 9.167358196497517e-19 1.0 8.313570385005174e-19 2.220446049250313e-16 196.73557326434383 0.5032778681769388 0.11298003143004726 196.3191788898884 0.0 0.414290788395569 -0.6076714280797256 3.199486139822346 1.3966082742276833 -0.0024687393127127764 7.805625637121411 1.3966082742276833 0.6052026887670129 1.1225760531423576 1.3213618739628283 0.31890010317142276 0.9875814164996126 8.491010190917482 0.6329602784929259 2.7486874868683024 4.138809730233285 0.8047514368611202 3.7362689033679173 8.491010190917482 -0.3140601753215031 0.23194264532472153 8.491010190917482 0.8997394460133147 -3.4241422299534463 8.491010190917482 1.2137996213348177 -6.008421089236492 4.102830500237386 0.7493758363440822 5.609111504338995 0.7543210013259167
9.0 24.191404 15.722157 12.4574580078125 8.242786122866861e+35 2.760493506593989e-19 1.0 1.9636266779889926e-18 2.220446049250313e-16 83.07172391546663 0.49957795596354077 0.16429310768329886 104.0 0.0 0.33542773070126 -0.1805263101909543 2.7521804174790225 1.6051508083717985 -0.08887135212069784 4.7802132673017805 1.6051508083717985 0.09165495807025642 61.89122546048876 1.2590212202711535 0.3464958423469187 0.6252062843760995 13.55154969803576 0.049269025391984314 0.9415924755707596 6.1689359606643785 0.5238585317848835 1.5667987599468591 13.55154969803576 0.29722681695493436 2.6680562978809315 13.55154969803576 0.8916117046592968 157.42579448654837 13.55154969803576 0.5943848877043625 115.76075537330982 1.8441966261732834 0.8664713231722829 3.981396162784573 0.6737916876960898
10.0 24.136749 15.72171 11.102291015625 7.959348392989581e+35 5.09429688510841e-19 4.0 1.900625179880799e-18 2.220446049250313e-16 85.85949232962446 0.5001288003493308 0.03505025212202523 107.0 0.0 0.37416730167854495 -0.1376692234804932 2.395789790031622 1.7226739699583662 -0.05497092901082908 4.087468711368491 1.7226739699583662 0.0826982944696641 13.059169036594525 1.4645516146293787 0.06511978415233612 0.7024908197282413 4.692916125711588 0.6320698719008425 3.091018447162667 4.097879514180133 0.7362326136340761 3.793509266890908 4.692916125711588 -0.5669500877485064 0.1994463534219026 4.692916125711588 0.31086742671622053 10.328182164682913 4.692916125711588 0.8778175144647269 41.418281113710776 3.320628934766696 0.9972118082268653 5.470901679878378 0.7326903685674024
